Condition,whspr-small,owsm4,owsm-ctc4,wavlm-large,wav2vec2-large-xlsr,wav2vec2-base-lm
0.5,0.015037593984962405,0.06164383561643835,0.029787234042553193,0.10606060606060606,0.1242603550295858,0.2413793103448276
1.0,0.0,0.0128755364806866,0.0042194092827004,0.0568181818181818,0.073170731707317,0.0490196078431372
1.5,0.16666666666666666,0.2261904761904762,0.22745098039215686,0.38095238095238093,0.3073770491803279,0.5576923076923077
2.5,0.7,0.9270833333333334,0.9177215189873418,0.7608695652173914,0.6716417910447762,0.7638888888888888
